Date,Store Location,Product Category,Customer Type,Customer Age,Gender,Payment Method,Units Sold,Price per Unit (INR),Cost per Unit (INR),Discount (%),City Tier,Discount Amount (INR),Effective Price per Unit (INR),Total Revenue (INR),Total Cost (INR),Gross Profit (INR),Company Name,Market Share (%),Stock Turnover Ratio,Purchase Type,Sales Channel,Break-even Units,Discount Effectiveness (%),Age Group,Revenue Before Discount,Price Range,Discount Range,Month Name,Avg_Diamond_Discount
11/29/2024 12:00:00 AM,Kolkata,Gold,New,46,Other,Cash,10,100000,2000,6,Tier-1,6000,94000,940000,20000,920000,Tanishq,0.4213708728,0.0005,Planned,Offline,0.2040816327,153.3333333,46-55,946000,50K+,0-10%,"November,2024",
12/6/2024 00:00:00,Delhi,Gold,New,22,Male,Credit Card,13,50000,12000,19,Tier-1,9500,40500,526500,156000,370500,PC Jeweller,0.2360125154,8.33E-05,Impulse,Online,4.105263158,39,18-25,536000,50K+,10-20%,"December,2024",
12/7/2024 00:00:00,Hyderabad,Gold,New,21,Other,Cash,5,50000,2000,10,Tier-1,5000,45000,225000,10000,215000,Kalyan Jewellers,0.1008600493,0.0005,Impulse,Offline,0.2083333333,43,18-25,230000,50K+,10-20%,"December,2024",
12/9/2024 00:00:00,Kolkata,Gold,Returning,61,Other,Cash,8,3000,80000,8,Tier-1,240,2760,22080,640000,-617920,Kalyan Jewellers,0.009897732841,1.25E-05,Impulse,Offline,-8.311688312,-2574.666667,56+,22320,10K-25K,0-10%,"December,2024",
12/10/2024 00:00:00,Kolkata,Gold,Returning,42,Female,Net Banking,11,50000,2000,1,Tier-1,500,49500,544500,22000,522500,PC Jeweller,0.2440813194,0.0005,Impulse,Online,0.4583333333,1045,36-45,545000,50K+,0-10%,"December,2024",
12/27/2024 12:00:00 AM,Kolkata,Gold,New,40,Female,Net Banking,16,50000,40000,1,Tier-1,500,49500,792000,640000,152000,PC Jeweller,0.3550273736,2.50E-05,Impulse,Online,64,304,36-45,792500,50K+,0-10%,"December,2024",
1/9/2025 00:00:00,Hyderabad,Gold,New,27,Other,Cash,12,50000,40000,12,Tier-1,6000,44000,528000,480000,48000,Malabar Gold & Diamonds,0.2366849158,2.50E-05,Impulse,Offline,48,8,26-35,534000,50K+,10-20%,"January,2025",
2/2/2025 00:00:00,Delhi,Gold,New,53,Female,UPI,2,50000,2000,12,Tier-1,6000,44000,88000,4000,84000,PC Jeweller,0.03944748596,0.0005,Impulse,Online,0.08333333333,14,46-55,94000,50K+,10-20%,"February,2025",
2/4/2025 00:00:00,Hyderabad,Gold,New,46,Male,Net Banking,12,50000,80000,10,Tier-1,5000,45000,540000,960000,-420000,Kalyan Jewellers,0.2420641184,1.25E-05,Impulse,Online,-32,-84,46-55,545000,50K+,10-20%,"February,2025",
2/12/2025 00:00:00,Hyderabad,Gold,Returning,23,Female,UPI,5,100000,12000,15,Tier-1,15000,85000,425000,60000,365000,Kalyan Jewellers,0.1905134265,8.33E-05,Planned,Online,0.6818181818,24.33333333,18-25,440000,50K+,10-20%,"February,2025",
2/20/2025 12:00:00 AM,Kolkata,Gold,New,49,Other,Credit Card,6,15000,60000,16,Tier-1,2400,12600,75600,360000,-284400,Malabar Gold & Diamonds,0.03388897657,1.67E-05,Impulse,Online,-8,-118.5,46-55,78000,50K+,10-20%,"February,2025",
2/24/2025 12:00:00 AM,Bangalore,Gold,New,47,Male,Net Banking,2,75000,60000,16,Tier-1,12000,63000,126000,120000,6000,Tanishq,0.05648162762,1.67E-05,Planned,Online,8,0.5,46-55,138000,50K+,10-20%,"February,2025",
3/4/2025 00:00:00,Bangalore,Gold,New,28,Female,UPI,5,100000,40000,3,Tier-1,3000,97000,485000,200000,285000,Kalyan Jewellers,0.2174094397,2.50E-05,Planned,Online,3.333333333,95,26-35,488000,50K+,0-10%,"March,2025",
3/17/2025 12:00:00 AM,Kolkata,Gold,Returning,20,Female,UPI,9,50000,80000,15,Tier-1,7500,42500,382500,720000,-337500,Kalyan Jewellers,0.1714620839,1.25E-05,Impulse,Online,-24,-45,18-25,390000,50K+,10-20%,"March,2025",
3/18/2025 12:00:00 AM,Hyderabad,Gold,New,28,Male,Net Banking,7,100000,40000,15,Tier-1,15000,85000,595000,280000,315000,Tanishq,0.2667187971,2.50E-05,Planned,Online,4.666666667,21,26-35,610000,50K+,10-20%,"March,2025",
4/3/2025 00:00:00,Kolkata,Gold,Returning,20,Other,Cash,14,50000,12000,19,Tier-1,9500,40500,567000,168000,399000,Tanishq,0.2541673243,8.33E-05,Impulse,Offline,4.421052632,42,18-25,576500,50K+,10-20%,"April,2025",
4/10/2025 00:00:00,Kolkata,Gold,New,42,Other,Net Banking,1,75000,80000,1,Tier-1,750,74250,74250,80000,-5750,Tanishq,0.03328381628,1.25E-05,Planned,Online,-16,-7.666666667,36-45,75000,50K+,0-10%,"April,2025",
4/13/2025 12:00:00 AM,Kolkata,Gold,Returning,50,Male,UPI,14,15000,12000,17,Tier-1,2550,12450,174300,168000,6300,Senco Gold & Diamonds,0.07813291821,8.33E-05,Impulse,Online,56,2.470588235,46-55,176850,50K+,10-20%,"April,2025",
4/14/2025 12:00:00 AM,Hyderabad,Gold,Returning,32,Male,UPI,18,100000,80000,3,Tier-1,3000,97000,1746000,1440000,306000,Kalyan Jewellers,0.7826739828,1.25E-05,Planned,Online,72,102,26-35,1749000,50K+,0-10%,"April,2025",
4/21/2025 12:00:00 AM,Kolkata,Gold,New,41,Female,Net Banking,8,100000,12000,5,Tier-1,5000,95000,760000,96000,664000,Tanishq,0.3406828333,8.33E-05,Planned,Online,1.090909091,132.8,36-45,765000,50K+,0-10%,"April,2025",
4/29/2025 12:00:00 AM,Delhi,Gold,Returning,31,Female,UPI,17,15000,12000,7,Tier-1,1050,13950,237150,204000,33150,Senco Gold & Diamonds,0.106306492,8.33E-05,Impulse,Online,68,31.57142857,26-35,238200,50K+,0-10%,"April,2025",
5/9/2025 00:00:00,Bangalore,Gold,New,62,Other,Credit Card,7,3000,40000,13,Tier-1,390,2610,18270,280000,-261730,Tanishq,0.008189836006,2.50E-05,Impulse,Online,-7.567567568,-671.1025641,56+,18660,10K-25K,10-20%,"May,2025",
1/10/2024 00:00:00,Pune,Platinum,New,23,Other,Net Banking,10,15000,2000,9,Tier-2,1350,13650,136500,20000,116500,Malabar Gold & Diamonds,0.06118842993,0.0005,Impulse,Online,1.538461538,86.2962963,18-25,137850,50K+,0-10%,"January,2024",
1/17/2024 12:00:00 AM,Pune,Silver,Returning,64,Male,Credit Card,2,50000,12000,9,Tier-2,4500,45500,91000,24000,67000,Malabar Gold & Diamonds,0.04079228662,8.33E-05,Impulse,Online,0.6315789474,14.88888889,56+,95500,50K+,0-10%,"January,2024",
1/28/2024 12:00:00 AM,Pune,Platinum,Returning,41,Male,UPI,13,100000,40000,13,Tier-2,13000,87000,1131000,520000,611000,PC Jeweller,0.506989848,2.50E-05,Planned,Online,8.666666667,47,36-45,1144000,50K+,10-20%,"January,2024",
2/3/2024 00:00:00,Pune,Diamond,New,26,Other,Net Banking,3,75000,80000,8,Tier-2,6000,69000,207000,240000,-33000,Malabar Gold & Diamonds,0.09279124538,1.25E-05,Planned,Online,-48,-5.5,26-35,213000,50K+,0-10%,"February,2024",6000
2/10/2024 00:00:00,Pune,Gold,New,19,Male,Net Banking,6,50000,60000,8,Tier-2,4000,46000,276000,360000,-84000,Kalyan Jewellers,0.1237216605,1.67E-05,Impulse,Online,-36,-21,18-25,280000,50K+,0-10%,"February,2024",
2/12/2024 00:00:00,Pune,Gold,New,39,Female,Cash,14,50000,40000,7,Tier-2,3500,46500,651000,560000,91000,Kalyan Jewellers,0.2918217427,2.50E-05,Impulse,Offline,56,26,36-45,654500,50K+,0-10%,"February,2024",
2/22/2024 12:00:00 AM,Pune,Gemstone,New,31,Male,UPI,19,100000,80000,15,Tier-2,15000,85000,1615000,1520000,95000,Malabar Gold & Diamonds,0.7239510207,1.25E-05,Planned,Online,76,6.333333333,26-35,1630000,50K+,10-20%,"February,2024",
3/3/2024 00:00:00,Pune,Silver,Returning,33,Female,Net Banking,15,75000,80000,6,Tier-2,4500,70500,1057500,1200000,-142500,Malabar Gold & Diamonds,0.4740422319,1.25E-05,Planned,Online,-240,-31.66666667,26-35,1062000,50K+,0-10%,"March,2024",
3/6/2024 00:00:00,Pune,Platinum,Returning,47,Other,Net Banking,6,100000,40000,7,Tier-2,7000,93000,558000,240000,318000,Malabar Gold & Diamonds,0.2501329223,2.50E-05,Planned,Online,4,45.42857143,46-55,565000,50K+,0-10%,"March,2024",
3/7/2024 00:00:00,Pune,Silver,Returning,18,Other,Credit Card,18,3000,60000,3,Tier-2,90,2910,52380,1080000,-1027620,Kalyan Jewellers,0.02348021948,1.67E-05,Impulse,Online,-18.94736842,-11418,18-25,52470,50K+,0-10%,"March,2024",
3/23/2024 12:00:00 AM,Pune,Diamond,New,52,Female,Credit Card,9,15000,12000,6,Tier-2,900,14100,126900,108000,18900,Senco Gold & Diamonds,0.05688506782,8.33E-05,Impulse,Online,36,21,46-55,127800,50K+,0-10%,"March,2024",900
3/25/2024 12:00:00 AM,Pune,Gemstone,New,28,Other,Cash,15,15000,2000,9,Tier-2,1350,13650,204750,30000,174750,Senco Gold & Diamonds,0.09178264489,0.0005,Impulse,Offline,2.307692308,129.4444444,26-35,206100,50K+,0-10%,"March,2024",
3/27/2024 12:00:00 AM,Pune,Gold,Returning,55,Male,Cash,2,75000,40000,4,Tier-2,3000,72000,144000,80000,64000,Senco Gold & Diamonds,0.06455043157,2.50E-05,Planned,Offline,2.285714286,21.33333333,46-55,147000,50K+,0-10%,"March,2024",
3/29/2024 12:00:00 AM,Pune,Silver,Returning,27,Female,Cash,5,50000,12000,2,Tier-2,1000,49000,245000,60000,185000,PC Jeweller,0.109825387,8.33E-05,Impulse,Offline,1.578947368,185,26-35,246000,50K+,0-10%,"March,2024",
3/31/2024 12:00:00 AM,Pune,Diamond,New,43,Male,Cash,15,75000,60000,1,Tier-2,750,74250,1113750,900000,213750,Senco Gold & Diamonds,0.4992572442,1.67E-05,Planned,Offline,60,285,36-45,1114500,50K+,0-10%,"March,2024",750
4/3/2024 00:00:00,Pune,Silver,Returning,20,Female,Credit Card,13,15000,2000,19,Tier-2,2850,12150,157950,26000,131950,Tanishq,0.07080375463,0.0005,Impulse,Online,2,46.29824561,18-25,160800,50K+,10-20%,"April,2024",
4/4/2024 00:00:00,Pune,Silver,Returning,29,Male,Cash,17,3000,12000,3,Tier-2,90,2910,49470,204000,-154530,Malabar Gold & Diamonds,0.02217576285,8.33E-05,Impulse,Offline,-22.66666667,-1717,26-35,49560,25K-50K,0-10%,"April,2024",
4/12/2024 00:00:00,Pune,Silver,Returning,28,Female,Credit Card,15,75000,80000,12,Tier-2,9000,66000,990000,1200000,-210000,Tanishq,0.4437842171,1.25E-05,Planned,Online,-240,-23.33333333,26-35,999000,50K+,10-20%,"April,2024",
4/19/2024 12:00:00 AM,Pune,Gemstone,Returning,39,Female,UPI,12,3000,60000,1,Tier-2,30,2970,35640,720000,-684360,Malabar Gold & Diamonds,0.01597623181,1.67E-05,Impulse,Online,-12.63157895,-22812,36-45,35670,25K-50K,0-10%,"April,2024",
4/27/2024 12:00:00 AM,Pune,Silver,Returning,58,Female,Credit Card,19,15000,2000,0,Tier-2,0,15000,285000,38000,247000,Kalyan Jewellers,0.1277560625,0.0005,Impulse,Online,2.923076923,0,56+,285000,50K+,0-10%,"April,2024",
5/13/2024 12:00:00 AM,Pune,Gold,New,43,Other,Cash,18,75000,12000,2,Tier-2,1500,73500,1323000,216000,1107000,Senco Gold & Diamonds,0.5930570901,8.33E-05,Planned,Offline,3.428571429,738,36-45,1324500,50K+,0-10%,"May,2024",
5/21/2024 12:00:00 AM,Pune,Gold,New,39,Male,Net Banking,1,3000,80000,4,Tier-2,120,2880,2880,80000,-77120,Tanishq,0.001291008631,1.25E-05,Impulse,Online,-1.038961039,-642.6666667,36-45,3000,0-5K,0-10%,"May,2024",
5/29/2024 12:00:00 AM,Pune,Gold,New,30,Other,Credit Card,2,50000,60000,0,Tier-2,0,50000,100000,120000,-20000,Tanishq,0.04482668859,1.67E-05,Impulse,Online,-12,0,26-35,100000,50K+,0-10%,"May,2024",
6/7/2024 00:00:00,Pune,Silver,Returning,44,Female,Cash,4,50000,40000,0,Tier-2,0,50000,200000,160000,40000,Tanishq,0.08965337718,2.50E-05,Impulse,Offline,16,0,36-45,200000,50K+,0-10%,"June,2024",
6/10/2024 00:00:00,Pune,Gold,Returning,40,Other,UPI,8,50000,80000,1,Tier-2,500,49500,396000,640000,-244000,Kalyan Jewellers,0.1775136868,1.25E-05,Impulse,Online,-21.33333333,-488,36-45,396500,50K+,0-10%,"June,2024",
6/16/2024 12:00:00 AM,Pune,Silver,Returning,28,Other,Credit Card,7,15000,40000,7,Tier-2,1050,13950,97650,280000,-182350,Senco Gold & Diamonds,0.04377326141,2.50E-05,Impulse,Online,-11.2,-173.6666667,26-35,98700,50K+,0-10%,"June,2024",
6/17/2024 12:00:00 AM,Pune,Gemstone,New,55,Other,Cash,12,3000,80000,13,Tier-2,390,2610,31320,960000,-928680,Tanishq,0.01403971887,1.25E-05,Impulse,Offline,-12.46753247,-2381.230769,46-55,31710,25K-50K,10-20%,"June,2024",
6/19/2024 12:00:00 AM,Pune,Gold,New,37,Male,Net Banking,9,100000,12000,9,Tier-2,9000,91000,819000,108000,711000,PC Jeweller,0.3671305796,8.33E-05,Planned,Online,1.227272727,79,36-45,828000,50K+,0-10%,"June,2024",
6/22/2024 12:00:00 AM,Pune,Diamond,Returning,61,Female,UPI,3,100000,40000,5,Tier-2,5000,95000,285000,120000,165000,Tanishq,0.1277560625,2.50E-05,Planned,Online,2,33,56+,290000,50K+,0-10%,"June,2024",5000
6/30/2024 12:00:00 AM,Pune,Silver,New,58,Female,UPI,4,100000,12000,17,Tier-2,17000,83000,332000,48000,284000,PC Jeweller,0.1488246061,8.33E-05,Planned,Online,0.5454545455,16.70588235,56+,349000,50K+,10-20%,"June,2024",
7/1/2024 00:00:00,Pune,Diamond,New,41,Male,Net Banking,13,50000,2000,0,Tier-2,0,50000,650000,26000,624000,Malabar Gold & Diamonds,0.2913734758,0.0005,Impulse,Online,0.5416666667,0,36-45,650000,50K+,0-10%,"July,2024",0
7/4/2024 00:00:00,Pune,Diamond,New,60,Other,Cash,5,15000,40000,6,Tier-2,900,14100,70500,200000,-129500,Malabar Gold & Diamonds,0.03160281546,2.50E-05,Impulse,Offline,-8,-143.8888889,56+,71400,50K+,0-10%,"July,2024",900
7/6/2024 00:00:00,Pune,Gemstone,New,26,Female,Credit Card,4,15000,40000,15,Tier-2,2250,12750,51000,160000,-109000,Kalyan Jewellers,0.02286161118,2.50E-05,Impulse,Online,-6.4,-48.44444444,26-35,53250,50K+,10-20%,"July,2024",
7/12/2024 00:00:00,Pune,Gold,Returning,29,Female,Cash,14,50000,40000,2,Tier-2,1000,49000,686000,560000,126000,Kalyan Jewellers,0.3075110837,2.50E-05,Impulse,Offline,56,126,26-35,687000,50K+,0-10%,"July,2024",
7/16/2024 12:00:00 AM,Pune,Gold,Returning,48,Female,UPI,18,3000,2000,16,Tier-2,480,2520,45360,36000,9360,Tanishq,0.02033338594,0.0005,Impulse,Online,36,19.5,46-55,45840,25K-50K,10-20%,"July,2024",
7/27/2024 12:00:00 AM,Pune,Diamond,New,34,Other,Credit Card,6,75000,2000,16,Tier-2,12000,63000,378000,12000,366000,Senco Gold & Diamonds,0.1694448829,0.0005,Planned,Online,0.1643835616,30.5,26-35,390000,50K+,10-20%,"July,2024",12000
7/28/2024 12:00:00 AM,Pune,Gemstone,Returning,49,Other,Cash,13,15000,40000,17,Tier-2,2550,12450,161850,520000,-358150,PC Jeweller,0.07255199548,2.50E-05,Impulse,Offline,-20.8,-140.4509804,46-55,164400,50K+,10-20%,"July,2024",
8/6/2024 00:00:00,Pune,Platinum,Returning,22,Male,UPI,16,3000,40000,11,Tier-2,330,2670,42720,640000,-597280,Kalyan Jewellers,0.01914996137,2.50E-05,Impulse,Online,-17.2972973,-1809.939394,18-25,43050,25K-50K,10-20%,"August,2024",
8/10/2024 00:00:00,Pune,Gemstone,New,33,Male,Cash,7,15000,40000,4,Tier-2,600,14400,100800,280000,-179200,Malabar Gold & Diamonds,0.0451853021,2.50E-05,Impulse,Offline,-11.2,-298.6666667,26-35,101400,50K+,0-10%,"August,2024",
8/25/2024 12:00:00 AM,Pune,Gold,New,62,Male,UPI,17,3000,80000,10,Tier-2,300,2700,45900,1360000,-1314100,PC Jeweller,0.02057545006,1.25E-05,Impulse,Online,-17.66233766,-4380.333333,56+,46200,25K-50K,10-20%,"August,2024",
8/27/2024 12:00:00 AM,Pune,Gold,Returning,25,Other,Net Banking,7,15000,2000,6,Tier-2,900,14100,98700,14000,84700,PC Jeweller,0.04424394164,0.0005,Impulse,Online,1.076923077,94.11111111,18-25,99600,50K+,0-10%,"August,2024",
9/5/2024 00:00:00,Pune,Gemstone,Returning,64,Male,Credit Card,12,100000,2000,18,Tier-2,18000,82000,984000,24000,960000,Malabar Gold & Diamonds,0.4410946157,0.0005,Planned,Online,0.2448979592,53.33333333,56+,1002000,50K+,10-20%,"September,2024",
9/15/2024 12:00:00 AM,Pune,Gold,New,54,Male,UPI,9,100000,2000,15,Tier-2,15000,85000,765000,18000,747000,PC Jeweller,0.3429241677,0.0005,Planned,Online,0.1836734694,49.8,46-55,780000,50K+,10-20%,"September,2024",
9/22/2024 12:00:00 AM,Pune,Diamond,Returning,43,Male,Cash,8,50000,12000,7,Tier-2,3500,46500,372000,96000,276000,PC Jeweller,0.1667552816,8.33E-05,Impulse,Offline,2.526315789,78.85714286,36-45,375500,50K+,0-10%,"September,2024",3500
9/29/2024 12:00:00 AM,Pune,Diamond,New,18,Female,Cash,13,75000,60000,13,Tier-2,9750,65250,848250,780000,68250,Senco Gold & Diamonds,0.380242386,1.67E-05,Planned,Offline,52,7,18-25,858000,50K+,10-20%,"September,2024",9750
10/6/2024 00:00:00,Pune,Diamond,New,39,Other,Cash,13,3000,80000,0,Tier-2,0,3000,39000,1040000,-1001000,Senco Gold & Diamonds,0.01748240855,1.25E-05,Impulse,Offline,-13.50649351,0,36-45,39000,25K-50K,0-10%,"October,2024",0
10/14/2024 12:00:00 AM,Pune,Gold,Returning,43,Male,Credit Card,4,100000,2000,8,Tier-2,8000,92000,368000,8000,360000,Malabar Gold & Diamonds,0.164962214,0.0005,Planned,Online,0.08163265306,45,36-45,376000,50K+,0-10%,"October,2024",
10/30/2024 12:00:00 AM,Pune,Gemstone,Returning,39,Female,Net Banking,4,100000,2000,6,Tier-2,6000,94000,376000,8000,368000,Senco Gold & Diamonds,0.1685483491,0.0005,Planned,Online,0.08163265306,61.33333333,36-45,382000,50K+,0-10%,"October,2024",
11/9/2024 00:00:00,Pune,Gold,New,40,Other,Credit Card,13,50000,40000,2,Tier-2,1000,49000,637000,520000,117000,Malabar Gold & Diamonds,0.2855460063,2.50E-05,Impulse,Online,52,117,36-45,638000,50K+,0-10%,"November,2024",
11/24/2024 12:00:00 AM,Pune,Gemstone,Returning,46,Female,Credit Card,10,50000,40000,2,Tier-2,1000,49000,490000,400000,90000,Tanishq,0.2196507741,2.50E-05,Impulse,Online,40,90,46-55,491000,50K+,0-10%,"November,2024",
11/28/2024 12:00:00 AM,Pune,Gemstone,Returning,41,Male,Credit Card,5,75000,60000,0,Tier-2,0,75000,375000,300000,75000,Senco Gold & Diamonds,0.1681000822,1.67E-05,Planned,Online,20,0,36-45,375000,50K+,0-10%,"November,2024",
12/2/2024 00:00:00,Pune,Gemstone,New,60,Female,Credit Card,4,100000,12000,7,Tier-2,7000,93000,372000,48000,324000,Tanishq,0.1667552816,8.33E-05,Planned,Online,0.5454545455,46.28571429,56+,379000,50K+,0-10%,"December,2024",
12/11/2024 00:00:00,Pune,Diamond,Returning,50,Male,UPI,4,50000,80000,15,Tier-2,7500,42500,170000,320000,-150000,Malabar Gold & Diamonds,0.0762053706,1.25E-05,Impulse,Online,-10.66666667,-20,46-55,177500,50K+,10-20%,"December,2024",7500
12/24/2024 12:00:00 AM,Pune,Gold,Returning,36,Other,Credit Card,2,50000,2000,16,Tier-2,8000,42000,84000,4000,80000,Tanishq,0.03765441842,0.0005,Impulse,Online,0.08333333333,10,36-45,92000,50K+,10-20%,"December,2024",
12/26/2024 12:00:00 AM,Pune,Gemstone,Returning,26,Other,Cash,18,75000,80000,5,Tier-2,3750,71250,1282500,1440000,-157500,Malabar Gold & Diamonds,0.5749022812,1.25E-05,Planned,Offline,-288,-42,26-35,1286250,50K+,0-10%,"December,2024",
1/6/2025 00:00:00,Pune,Gemstone,New,63,Female,UPI,18,50000,80000,13,Tier-2,6500,43500,783000,1440000,-657000,Malabar Gold & Diamonds,0.3509929717,1.25E-05,Impulse,Online,-48,-101.0769231,56+,789500,50K+,10-20%,"January,2025",
1/7/2025 00:00:00,Pune,Gemstone,New,18,Female,Credit Card,9,75000,80000,4,Tier-2,3000,72000,648000,720000,-72000,Tanishq,0.2904769421,1.25E-05,Planned,Online,-144,-24,18-25,651000,50K+,0-10%,"January,2025",
1/16/2025 12:00:00 AM,Pune,Diamond,New,61,Other,UPI,6,50000,2000,4,Tier-2,2000,48000,288000,12000,276000,PC Jeweller,0.1291008631,0.0005,Impulse,Online,0.25,138,56+,290000,50K+,0-10%,"January,2025",2000
1/17/2025 12:00:00 AM,Pune,Silver,New,58,Male,Cash,8,75000,60000,7,Tier-2,5250,69750,558000,480000,78000,Senco Gold & Diamonds,0.2501329223,1.67E-05,Planned,Offline,32,14.85714286,56+,563250,50K+,0-10%,"January,2025",
1/28/2025 12:00:00 AM,Pune,Gold,Returning,24,Other,Credit Card,13,75000,60000,8,Tier-2,6000,69000,897000,780000,117000,Senco Gold & Diamonds,0.4020953967,1.67E-05,Planned,Online,52,19.5,18-25,903000,50K+,0-10%,"January,2025",
2/5/2025 00:00:00,Pune,Silver,New,45,Other,Credit Card,9,100000,2000,15,Tier-2,15000,85000,765000,18000,747000,Senco Gold & Diamonds,0.3429241677,0.0005,Planned,Online,0.1836734694,49.8,36-45,780000,50K+,10-20%,"February,2025",
2/9/2025 00:00:00,Pune,Silver,New,20,Male,Net Banking,13,50000,2000,13,Tier-2,6500,43500,565500,26000,539500,PC Jeweller,0.253494924,0.0005,Impulse,Online,0.5416666667,83,18-25,572000,50K+,10-20%,"February,2025",
3/3/2025 00:00:00,Pune,Silver,Returning,32,Female,UPI,2,100000,40000,8,Tier-2,8000,92000,184000,80000,104000,Kalyan Jewellers,0.08248110701,2.50E-05,Planned,Online,1.333333333,13,26-35,192000,50K+,0-10%,"March,2025",
3/5/2025 00:00:00,Pune,Silver,Returning,45,Other,Credit Card,9,50000,60000,8,Tier-2,4000,46000,414000,540000,-126000,PC Jeweller,0.1855824908,1.67E-05,Impulse,Online,-54,-31.5,36-45,418000,50K+,0-10%,"March,2025",
3/7/2025 00:00:00,Pune,Gemstone,New,27,Other,Credit Card,18,3000,40000,3,Tier-2,90,2910,52380,720000,-667620,Tanishq,0.02348021948,2.50E-05,Impulse,Online,-19.45945946,-7418,26-35,52470,50K+,0-10%,"March,2025",
3/20/2025 12:00:00 AM,Pune,Diamond,Returning,48,Female,UPI,7,3000,40000,8,Tier-2,240,2760,19320,280000,-260680,Tanishq,0.008660516236,2.50E-05,Impulse,Online,-7.567567568,-1086.166667,46-55,19560,10K-25K,0-10%,"March,2025",240
4/7/2025 00:00:00,Pune,Gold,Returning,37,Other,Cash,9,15000,40000,10,Tier-2,1500,13500,121500,360000,-238500,Malabar Gold & Diamonds,0.05446442664,2.50E-05,Impulse,Offline,-14.4,-159,36-45,123000,50K+,10-20%,"April,2025",
4/12/2025 00:00:00,Pune,Silver,New,39,Male,Cash,7,75000,12000,18,Tier-2,13500,61500,430500,84000,346500,PC Jeweller,0.1929788944,8.33E-05,Planned,Offline,1.333333333,25.66666667,36-45,444000,50K+,10-20%,"April,2025",
4/16/2025 12:00:00 AM,Pune,Gold,Returning,50,Other,Credit Card,4,100000,80000,10,Tier-2,10000,90000,360000,320000,40000,Tanishq,0.1613760789,1.25E-05,Planned,Online,16,4,46-55,370000,50K+,10-20%,"April,2025",
4/17/2025 12:00:00 AM,Pune,Platinum,New,57,Female,Credit Card,6,75000,2000,0,Tier-2,0,75000,450000,12000,438000,Malabar Gold & Diamonds,0.2017200987,0.0005,Planned,Online,0.1643835616,0,56+,450000,50K+,0-10%,"April,2025",
4/22/2025 12:00:00 AM,Pune,Silver,Returning,46,Male,Credit Card,2,3000,12000,17,Tier-2,510,2490,4980,24000,-19020,Tanishq,0.002232369092,8.33E-05,Impulse,Online,-2.666666667,-37.29411765,46-55,5490,0-5K,10-20%,"April,2025",
4/23/2025 12:00:00 AM,Pune,Silver,New,34,Other,UPI,4,3000,12000,0,Tier-2,0,3000,12000,48000,-36000,Senco Gold & Diamonds,0.005379202631,8.33E-05,Impulse,Online,-5.333333333,0,26-35,12000,10K-25K,0-10%,"April,2025",
4/28/2025 12:00:00 AM,Pune,Diamond,Returning,61,Male,UPI,17,3000,80000,3,Tier-2,90,2910,49470,1360000,-1310530,Malabar Gold & Diamonds,0.02217576285,1.25E-05,Impulse,Online,-17.66233766,-14561.44444,56+,49560,25K-50K,0-10%,"April,2025",90
5/4/2025 00:00:00,Pune,Gold,Returning,18,Male,Credit Card,12,75000,80000,5,Tier-2,3750,71250,855000,960000,-105000,PC Jeweller,0.3832681875,1.25E-05,Planned,Online,-192,-28,18-25,858750,50K+,0-10%,"May,2025",
5/6/2025 00:00:00,Pune,Platinum,New,37,Male,Cash,10,15000,12000,3,Tier-2,450,14550,145500,120000,25500,Senco Gold & Diamonds,0.0652228319,8.33E-05,Impulse,Offline,40,56.66666667,36-45,145950,50K+,0-10%,"May,2025",
5/7/2025 00:00:00,Pune,Diamond,Returning,55,Other,UPI,1,3000,60000,2,Tier-2,60,2940,2940,60000,-57060,Tanishq,0.001317904645,1.67E-05,Impulse,Online,-1.052631579,-951,46-55,3000,0-5K,0-10%,"May,2025",60
